2023-01-03,0.00000000,1.00000000,0.00000000
2023-01-04,0.00000000,1.00000000,0.00000000
2023-01-05,0.00000000,1.00000000,0.00000000
2023-01-06,0.00000000,1.00000000,0.00000000
2023-01-09,0.00000000,1.00000000,0.00000000
2023-01-10,0.00000000,1.00000000,0.00000000
2023-01-11,0.00000000,1.00000000,0.00000000
2023-01-12,0.00171354,1.00171354,0.00000000
2023-01-13,0.00158311,1.00329937,0.00000000
2023-01-17,0.00175020,1.00505535,0.00000000
2023-01-18,0.00070042,1.00575932,0.00000000
2023-01-19,-0.00338529,1.00235453,-0.00338529
2023-01-20,-0.00009264,1.00226167,-0.00347762
2023-01-23,-0.00186226,1.00039519,-0.00533341
2023-01-24,0.00136561,1.00176134,-0.00397508
2023-01-25,-0.00043699,1.00132358,-0.00441033
2023-01-26,0.00396517,1.00529400,-0.00046265
2023-01-27,-0.00571429,0.99954946,-0.00617429
2023-01-30,0.00440534,1.00395282,-0.00179615
2023-01-31,0.00722919,1.01121059,0.00000000
2023-02-01,0.02528766,1.03678173,0.00000000
2023-02-02,-0.00755526,1.02894857,-0.00755526
2023-02-03,-0.00739878,1.02133561,-0.01489814
2023-02-06,0.00394377,1.02536353,-0.01101313
2023-02-07,-0.00485446,1.02038594,-0.01581412
2023-02-08,-0.00149871,1.01885668,-0.01728913
2023-02-09,-0.00407899,1.01470078,-0.02129759
2023-02-10,-0.00132395,1.01335736,-0.02259335
2023-02-13,-0.00123916,1.01210165,-0.02380451
2023-02-14,-0.00697877,1.00503843,-0.03061715
2023-02-15,0.00002287,1.00506141,-0.03059499
2023-02-16,-0.00346626,1.00157760,-0.03395520
2023-02-17,0.00197819,1.00355892,-0.03204418
2023-02-21,-0.00179565,1.00175687,-0.03378229
2023-02-22,-0.00260602,0.99914627,-0.03630028
2023-02-23,0.00148570,1.00063070,-0.03486851
2023-02-24,-0.00358420,0.99704424,-0.03832773
2023-02-27,-0.00005939,0.99698503,-0.03838484
2023-02-28,0.00606011,1.00302687,-0.03255735
2023-03-01,-0.00381092,0.99920442,-0.03624419
2023-03-02,-0.00204470,0.99716134,-0.03821478
2023-03-03,0.00008825,0.99724935,-0.03812990
2023-03-06,0.00131622,0.99856194,-0.03686387
2023-03-07,-0.00090736,0.99765589,-0.03773778
2023-03-08,-0.00340009,0.99426377,-0.04100956
2023-03-09,-0.00238916,0.99188832,-0.04330073
2023-03-10,0.00109764,0.99297706,-0.04225062
2023-03-13,0.00351152,0.99646392,-0.03888747
