2020-01-02,-0.00629757,0.99370243,0.00000000
2020-01-03,0.00109481,0.99479034,0.00000000
2020-01-06,0.00555688,1.00031827,0.00000000
2020-01-07,0.00452470,1.00484441,0.00000000
2020-01-08,0.00834067,1.01322548,0.00000000
2020-01-09,-0.00193420,1.01126570,-0.00193420
2020-01-10,0.00791815,1.01927306,0.00000000
2020-01-13,-0.00228946,1.01693947,-0.00228946
2020-01-14,0.00068948,1.01764063,-0.00160156
2020-01-15,0.01005033,1.02786825,0.00000000
2020-01-16,0.00499552,1.03300299,0.00000000
2020-01-17,-0.00391190,1.02896199,-0.00391190
2020-01-21,0.00209679,1.03111951,-0.00182331
2020-01-22,0.00122549,1.03238314,-0.00060005
2020-01-23,-0.00606378,1.02612300,-0.00666019
2020-01-24,-0.01749023,1.00817587,-0.02403393
2020-01-27,0.01226436,1.02054050,-0.01206434
2020-01-28,-0.00153623,1.01897272,-0.01358203
2020-01-29,0.00226176,1.02127739,-0.01135099
2020-01-30,-0.01584624,1.00509399,-0.02701736
2020-01-31,0.00827091,1.01340703,-0.01896990
2020-02-03,0.01613748,1.02976087,-0.00313855
2020-02-04,0.01304002,1.04318896,0.00000000
2020-02-05,-0.00028009,1.04289677,-0.00028009
2020-02-06,-0.00601994,1.03661860,-0.00629835
2020-02-07,0.00497810,1.04177899,-0.00135160
2020-02-10,0.00895729,1.05111050,0.00000000
2020-02-11,0.00238602,1.05361848,0.00000000
2020-02-12,0.00053136,1.05417833,0.00000000
2020-02-13,0.00001717,1.05419643,0.00000000
2020-02-14,-0.00450564,1.04944660,-0.00450564
2020-02-18,0.00517976,1.05488248,0.00000000
2020-02-19,-0.00374139,1.05093575,-0.00374139
2020-02-20,-0.01158927,1.03875617,-0.01528730
2020-02-21,-0.03447152,1.00294867,-0.04923184
2020-02-24,-0.03116280,0.97169399,-0.07886043
2020-02-25,-0.00613191,0.96573565,-0.08450878
2020-02-26,-0.03757204,0.92945098,-0.11890566
2020-02-27,-0.01899679,0.91179440,-0.13564362
2020-02-28,0.04960395,0.95702301,-0.09276812
2020-03-02,-0.02823883,0.92999780,-0.11838729
2020-03-03,0.03869600,0.96598500,-0.08427240
2020-03-04,-0.03054860,0.93647551,-0.11224660
2020-03-05,-0.02089581,0.91690710,-0.13079692
2020-03-06,-0.09902821,0.82610743,-0.21687254
2020-03-09,0.04808265,0.86582886,-0.17921770
2020-03-10,-0.05714053,0.81635494,-0.22611764
2020-03-11,-0.09881407,0.73568758,-0.30258811
2020-03-12,0.09524217,0.80575606,-0.23616509
2020-03-13,-0.12994481,0.70105225,-0.33542147
2020-03-16,0.05621086,0.74045900,-0.29806494
2020-03-17,-0.06482680,0.69245741,-0.34356914
2020-03-18,0.01263122,0.70120399,-0.33527762
2020-03-19,-0.03875473,0.67402902,-0.36103876
2020-03-20,-0.03545247,0.65013302,-0.38369152
2020-03-23,0.10794547,0.72031193,-0.31716381
2020-03-24,0.03515419,0.74563391,-0.29315926
2020-03-25,0.05956667,0.79004884,-0.25105511
2020-03-26,-0.03543409,0.76205418,-0.27759329
2020-03-27,0.03132362,0.78592448,-0.25496489
2020-03-30,-0.02828424,0.76369520,-0.27603764
2020-03-31,-0.05670447,0.72039027,-0.31708954
2020-04-01,0.01806328,0.73340289,-0.30475394
2020-04-02,-0.01140338,0.72503962,-0.31268209
2020-04-03,0.08375997,0.78576891,-0.25511237
2020-04-06,0.00493748,0.78964863,-0.25143450
2020-04-07,0.04992666,0.82907315,-0.21406112
2020-04-08,0.02951489,0.85354315,-0.19086423
2020-04-09,-0.02098502,0.83563152,-0.20784396
2020-04-13,0.02269911,0.85459962,-0.18986272
2020-04-14,-0.03722031,0.82279116,-0.22001628
2020-04-15,0.00069934,0.82336656,-0.21947081
2020-04-16,0.03911879,0.85557567,-0.18893745
2020-04-17,-0.02041984,0.83810495,-0.20549922
2020-04-20,-0.03409059,0.80953345,-0.23258422
2020-04-21,0.02499024,0.82976389,-0.21340632
2020-04-22,0.00016546,0.82990118,-0.21327617
2020-04-23,0.01610051,0.84326301,-0.20060952
2020-04-24,0.01980119,0.85996063,-0.18478063
2020-04-27,0.00208422,0.86175298,-0.18308153
2020-04-28,0.03472599,0.89167820,-0.15471323
2020-04-29,-0.02212911,0.87194615,-0.17341868
2020-04-30,-0.03215428,0.84390935,-0.19999681
2020-05-01,0.00593751,0.84892007,-0.19524678
2020-05-04,0.01150027,0.85868288,-0.18599190
2020-05-05,-0.01019292,0.84993039,-0.19428902
2020-05-06,0.01902166,0.86609747,-0.17896307
2020-05-07,0.02249518,0.88558049,-0.16049369
2020-05-08,-0.00354346,0.88244248,-0.16346845
2020-05-11,-0.02354504,0.86166533,-0.18316462
2020-05-12,-0.03208944,0.83401498,-0.20937641
2020-05-13,0.01026795,0.84257860,-0.20125832
2020-05-14,0.00135490,0.84372021,-0.20017610
2020-05-15,0.04788966,0.88412568,-0.16187281
2020-05-18,-0.01321089,0.87244560,-0.17294522
2020-05-19,0.02264143,0.89219902,-0.15421951
2020-05-20,-0.00690682,0.88603676,-0.16006116
2020-05-21,0.00664495,0.89192443,-0.15447981
2020-05-22,0.02295709,0.91240043,-0.13506912
2020-05-26,0.01663795,0.92758090,-0.12067845
2020-05-27,-0.00304719,0.92475438,-0.12335791
2020-05-28,-0.00101097,0.92381949,-0.12424416
2020-05-29,0.01178605,0.93470767,-0.11392246
2020-06-01,0.01311156,0.94696314,-0.10230460
2020-06-02,0.02344239,0.96916222,-0.08126048
2020-06-03,0.00106549,0.97019486,-0.08028157
2020-06-04,0.03800004,1.00706230,-0.04533223
2020-06-05,0.01493441,1.02210218,-0.03107483
2020-06-08,-0.01912631,1.00255314,-0.04960680
2020-06-09,-0.01399395,0.98852346,-0.06290655
2020-06-10,-0.06613377,0.92314868,-0.12488007
2020-06-11,0.02213908,0.94358634,-0.10550572
2020-06-12,0.01175981,0.95468273,-0.09498664
2020-06-15,0.01840948,0.97225794,-0.07832582
2020-06-16,-0.00562484,0.96678915,-0.08351009
2020-06-17,0.00221065,0.96892638,-0.08148405
2020-06-18,-0.00829122,0.96089279,-0.08909967
2020-06-19,0.00439520,0.96511611,-0.08509609
2020-06-22,0.00166236,0.96672048,-0.08357518
2020-06-23,-0.02829528,0.93936686,-0.10950568
2020-06-24,0.01452326,0.95300953,-0.09657280
2020-06-25,-0.01933035,0.93458751,-0.11403636
2020-06-26,0.01348429,0.94718976,-0.10208977
2020-06-29,0.01734704,0.96362071,-0.08651368
2020-06-30,-0.00284185,0.96088224,-0.08910968
2020-07-01,0.00595161,0.96660104,-0.08368841
2020-07-02,0.01328770,0.97944494,-0.07151274
2020-07-06,-0.01659183,0.96319416,-0.08691804
2020-07-07,0.00652475,0.96947876,-0.08096041
2020-07-08,-0.01243823,0.95742016,-0.09239163
2020-07-09,0.01387060,0.97070015,-0.07980256
2020-07-10,-0.00654848,0.96434354,-0.08582846
2020-07-13,0.01936960,0.98302249,-0.06812132
2020-07-14,0.01353139,0.99632415,-0.05551171
2020-07-15,0.00044225,0.99676477,-0.05509401
2020-07-16,0.00573485,1.00248107,-0.04967511
2020-07-17,0.00206046,1.00454665,-0.04771700
2020-07-20,0.00830343,1.01288783,-0.03980979
2020-07-21,0.00635318,1.01932289,-0.03370953
2020-07-22,-0.00720421,1.01197947,-0.04067089
2020-07-23,-0.00773767,1.00414911,-0.04809386
2020-07-24,0.00344778,1.00761119,-0.04481190
2020-07-27,-0.00579087,1.00177625,-0.05034327
2020-07-28,0.01168766,1.01348466,-0.03924401
2020-07-29,-0.00649727,1.00689977,-0.04548630
2020-07-30,0.00365154,1.01057651,-0.04200086
2020-07-31,0.00378605,1.01440260,-0.03837382
2020-08-03,-0.00026666,1.01413210,-0.03863025
2020-08-04,0.00773764,1.02197909,-0.03119152
2020-08-05,0.00221067,1.02423834,-0.02904981
2020-08-06,0.00705321,1.03146251,-0.02220149
2020-08-07,0.00495555,1.03657397,-0.01735597
2020-08-10,-0.00673994,1.02958752,-0.02397893
2020-08-11,0.00790089,1.03772218,-0.01626750
2020-08-12,0.00008839,1.03781390,-0.01618055
2020-08-13,-0.00108135,1.03669165,-0.01724441
2020-08-14,-0.00134414,1.03529820,-0.01856537
2020-08-17,-0.00170875,1.03352913,-0.02024239
2020-08-18,-0.00275030,1.03068662,-0.02293702
2020-08-19,-0.00228334,1.02833321,-0.02516798
2020-08-20,-0.00282728,1.02542583,-0.02792410
2020-08-21,0.00826582,1.03390182,-0.01988909
2020-08-24,0.00130723,1.03525337,-0.01860786
2020-08-25,0.00258584,1.03793037,-0.01607014
2020-08-26,0.00680862,1.04499724,-0.00937093
2020-08-27,0.00443003,1.04962661,-0.00498242
2020-08-28,-0.00569160,1.04365256,-0.01064566
2020-08-31,0.00848062,1.05250338,-0.00225532
2020-09-01,0.01752611,1.07094967,0.00000000
2020-09-02,-0.02739044,1.04161588,-0.02739044
2020-09-03,-0.00293359,1.03856021,-0.03024368
2020-09-04,-0.03043891,1.00694756,-0.05976201
2020-09-08,0.01794593,1.02501817,-0.04288857
2020-09-09,-0.01604461,1.00857215,-0.05824505
2020-09-10,0.00235709,1.01094945,-0.05602524
2020-09-11,0.01497345,1.02608685,-0.04189068
2020-09-14,0.00457587,1.03078210,-0.03750650
2020-09-15,0.00222807,1.03307875,-0.03536200
2020-09-16,-0.00523919,1.02766626,-0.04041592
2020-09-17,-0.00722860,1.02023766,-0.04735237
2020-09-18,-0.01555423,1.00436865,-0.06217007
2020-09-21,0.00865824,1.01306471,-0.05405012
2020-09-22,-0.02573133,0.98699721,-0.07839067
2020-09-23,-0.00120747,0.98580544,-0.07950349
2020-09-24,0.01013126,0.99579289,-0.07017769
2020-09-25,0.01962258,1.01533291,-0.05193218
2020-09-28,-0.00269006,1.01260161,-0.05448254
2020-09-29,0.00676025,1.01944705,-0.04809061
2020-09-30,0.00365719,1.02317536,-0.04460930
2020-10-01,-0.00128490,1.02186068,-0.04583688
2020-10-02,0.01779651,1.04004623,-0.02885611
2020-10-05,-0.01098993,1.02861619,-0.03952891
2020-10-06,0.01350347,1.04250608,-0.02655922
2020-10-07,0.01319155,1.05625834,-0.01371803
2020-10-08,0.00233157,1.05872109,-0.01141844
2020-10-09,0.00857499,1.06779961,-0.00294137
2020-10-12,-0.01344796,1.05343988,-0.01634978
2020-10-13,-0.00267032,1.05062685,-0.01897644
2020-10-14,0.00550041,1.05640573,-0.01358041
2020-10-15,-0.00090370,1.05545106,-0.01447184
2020-10-16,-0.01447625,1.04017209,-0.02873859
2020-10-19,0.00760204,1.04807951,-0.02135502
2020-10-20,-0.00129077,1.04672668,-0.02261823
2020-10-21,0.01198553,1.05927226,-0.01090379
2020-10-22,0.00233699,1.06174777,-0.00859228
2020-10-23,-0.02040422,1.04008363,-0.02882118
2020-10-26,-0.00914856,1.03056837,-0.03770607
2020-10-27,-0.02628580,1.00347906,-0.06300073
2020-10-28,0.01143369,1.01495253,-0.05228737
2020-10-29,-0.01032260,1.00447558,-0.06207022
2020-10-30,0.02447420,1.02905931,-0.03911515
2020-11-02,0.01535264,1.04485809,-0.02436303
2020-11-03,0.00962854,1.05491855,-0.01496907
2020-11-04,0.01989277,1.07590380,0.00000000
2020-11-05,0.00004711,1.07595449,0.00000000
2020-11-06,0.03208005,1.11047117,0.00000000
2020-11-09,0.00181019,1.11248132,0.00000000
2020-11-10,0.00022256,1.11272892,0.00000000
2020-11-11,-0.01430704,1.09680906,-0.01430704
2020-11-12,0.01964503,1.11835591,0.00000000
2020-11-13,0.01680659,1.13715166,0.00000000
2020-11-16,-0.00259945,1.13419569,-0.00259945
2020-11-17,-0.01101368,1.12170402,-0.01358450
2020-11-18,0.00287321,1.12492691,-0.01075032
2020-11-19,-0.00709697,1.11694334,-0.01777099
2020-11-20,0.01312503,1.13160326,-0.00487921
2020-11-23,0.02134571,1.15575814,0.00000000
2020-11-24,-0.00492371,1.15006752,-0.00492371
2020-11-25,0.00027167,1.15037996,-0.00465338
2020-11-27,-0.01041215,1.13840203,-0.01501708
2020-11-30,0.01140904,1.15139010,-0.00377937
2020-12-01,0.00151113,1.15313000,-0.00227395
2020-12-02,0.00166601,1.15505113,-0.00061172
2020-12-03,0.01473890,1.17207532,0.00000000
2020-12-04,-0.00702124,1.16384590,-0.00702124
2020-12-07,0.00489894,1.16954750,-0.00215670
2020-12-08,-0.00606259,1.16245702,-0.00820621
2020-12-09,0.00205554,1.16484650,-0.00616754
2020-12-10,-0.00351987,1.16074639,-0.00966570
2020-12-11,-0.00489216,1.15506783,-0.01451058
2020-12-14,0.01538695,1.17284080,0.00000000
2020-12-15,0.00070756,1.17367065,0.00000000
2020-12-16,0.00742353,1.18238342,0.00000000
2020-12-17,-0.00474501,1.17677300,-0.00474501
2020-12-18,-0.00641555,1.16922335,-0.01113012
2020-12-21,-0.00147596,1.16749763,-0.01258965
2020-12-22,0.00235173,1.17024326,-0.01026753
2020-12-23,0.00382744,1.17472230,-0.00647939
2020-12-24,0.00209209,1.17717993,-0.00440085
2020-12-28,-0.00349090,1.17307051,-0.00787639
2020-12-29,0.00475641,1.17865011,-0.00315744
2020-12-30,0.00926693,1.18957258,0.00000000
2020-12-31,-0.01851052,1.16755296,-0.01851052
2021-01-04,0.01130798,1.18075563,-0.00741186
2021-01-05,0.01590831,1.19953945,0.00000000
2021-01-06,0.00880083,1.21009640,0.00000000
2021-01-07,0.00267652,1.21333525,0.00000000
2021-01-08,-0.00488216,1.20741155,-0.00488216
2021-01-11,0.00992380,1.21939365,0.00000000
2021-01-12,-0.00102533,1.21814337,-0.00102533
2021-01-13,0.00236042,1.22101871,0.00000000
2021-01-14,-0.00443605,1.21560221,-0.00443605
2021-01-15,0.00901249,1.22655782,0.00000000
2021-01-19,0.00668649,1.23475918,0.00000000
2021-01-20,-0.00604888,1.22729027,-0.00604888
2021-01-21,-0.00689980,1.21882221,-0.01290694
2021-01-22,-0.00205754,1.21631444,-0.01493793
2021-01-25,-0.00465555,1.21065182,-0.01952394
2021-01-26,-0.02532132,1.17999652,-0.04435089
2021-01-27,0.01412862,1.19666823,-0.03084889
2021-01-28,-0.01930724,1.17356388,-0.04956051
2021-01-29,0.01775120,1.19439604,-0.03268907
2021-02-01,0.01566616,1.21310764,-0.01753503
2021-02-02,-0.00193126,1.21076482,-0.01943242
2021-02-03,0.01373900,1.22739952,-0.00596040
2021-02-04,0.00745544,1.23655032,0.00000000
2021-02-05,0.01192649,1.25129803,0.00000000
2021-02-08,0.00049854,1.25192185,0.00000000
2021-02-09,-0.00063716,1.25112417,-0.00063716
2021-02-10,0.00154171,1.25305305,0.00000000
2021-02-11,0.00574350,1.26024996,0.00000000
2021-02-12,-0.00229055,1.25736329,-0.00229055
