ticker,cusip,isin,weight,order_time,order_type
SHY,464287457,US4642874576,0.06666666666666667,MOC,default
IEI,464288661,US4642886612,0.13333333333333333,MOC,default
IEF,464287440,US4642874402,0.2,MOC,default
TLH,464288653,US4642886539,0.26666666666666666,MOC,default
TLT,464287432,US4642874329,0.3333333333333333,MOC,default
